id,short_name
4772,"Sanduíche, pão forma tradicional, c/"
4773,"Sanduíche, pão forma tradicional, c/"
4774,"Sanduíche, pão forma tradicional, c/"
4775,"Sanduíche, pão forma tradicional, c/"
4776,"Sanduíche, pão forma tradicional, c/"
4777,"Sanduíche, pão forma tradicional, c/"
4778,"Sanduíche, pão forma tradicional, c/"
4779,"Sanduíche, pão forma tradicional, c/"
4780,"Sanduíche, pão forma tradicional, c/"
4781,"Sanduíche, pão forma tradicional, c/"
4782,"Sanduíche, pão forma tradicional, c/"
4783,"Sanduíche, pão forma tradicional, c/"
4784,"Sanduíche, pão forma tradicional, c/"
4785,"Sanduíche, pão forma tradicional, c/"
4786,"Sanduíche, pão forma tradicional, c/"
4787,"Sanduíche, pão forma tradicional, c/"
4788,"Sanduíche, pão forma tradicional, c/"
4789,"Sanduíche, pão forma tradicional, c/"
4790,"Sanduíche, pão forma tradicional, c/"
4791,"Sanduíche, pão forma tradicional, c/"
4792,"Sanduíche, pão forma tradicional, c/"
4793,"Sanduíche, pão forma tradicional, c/"
4794,"Sanduíche, pão forma tradicional, c/"
4795,"Sanduíche, pão forma tradicional, c/"
4796,"Sanduíche, pão forma tradicional"
4797,"Sanduíche, pão francês c/ presunto, c/"
4798,"Sanduíche, pão francês, c/ alface"
4799,"Sanduíche, pão francês, c/ alface"
4800,"Sanduíche, pão francês, c/ carne"
4801,"Sanduíche, pão francês, c/ carne"
4802,"Sanduíche, pão francês, c/ carne suína"
4803,"Sanduíche, pão francês, c/ carne suína"
4804,"Sanduíche, pão francês, c/ filé mignon"
4805,"Sanduíche, pão francês, c/ filé mignon"
4809,"Sanduíche, pão francês, c/ mortadela"
4810,"Sanduíche, pão francês, c/ mortadela"
4811,"Sanduíche, pão francês, c/ mortadela"
4813,"Sanduíche, pão francês, c/ peito de"
4814,"Sanduíche, pão francês, c/ peito de"
4815,"Sanduíche, pão francês, c/ peito de"
4816,"Sanduíche, pão francês, c/ peito de"
4817,"Sanduíche, pão francês, c/ peito de"
4818,"Sanduíche, pão francês, c/ peito de"
4819,"Sanduíche, pão francês, c/ peito de"
4820,"Sanduíche, pão francês, c/ peito de"
4821,"Sanduíche, pão francês, c/ peito de"
4822,"Sanduíche, pão francês, c/ peito de"
4823,"Sanduíche, pão francês, c/ peito de"
4824,"Sanduíche, pão francês, c/ peito de"
4825,"Sanduíche, pão francês, c/ peito de"
4827,"Sanduíche, pão francês, c/ presunto e"
4828,"Sanduíche, pão francês, c/ presunto, c/"
4829,"Sanduíche, pão francês, c/ presunto"
4830,"Sanduíche, pão francês, c/ presunto"
4831,"Sanduíche, pão francês, c/ presunto"
4832,"Sanduíche, pão francês, c/ presunto"
4834,"Sanduíche, pão francês, c/ queijo"
4835,"Sanduíche, pão francês, c/ queijo"
4836,"Sanduíche, pão francês, c/ queijo"
4837,"Sanduíche, pão francês, c/ queijo"
4838,"Sanduíche, pão francês, c/ ricota e"
4840,"Sanduíche, pão francês, c/ salame, c/"
4841,"Sanduíche, pão francês, c/ salame, c/"
4842,"Sanduíche, pão sírio, c/ alface"
4843,"Sanduíche, pão sírio, c/ alface"
4844,"Sanduíche, pão sírio, c/ filé mignon"
4845,"Sanduíche, pão sírio, c/ filé mignon"
4846,"Sanduíche, pão sírio, c/ peito de"
4847,"Sanduíche, pão sírio, c/ peito de"
4848,"Sanduíche, pão sírio, c/ peito de"
4849,"Sanduíche, pão sírio, c/ queijo minas"
4850,"Sanduíche, pão sírio, c/ ricota e"
4851,"Sanduíche, peito de frango grelhado"
4852,"Sanduíche, peito de frango grelhado"
4853,"Sanduíche, peito de frango grelhado"
4854,"Sanduíche, peito de frango grelhado"
4855,"Sanduíche, peito de frango grelhado"
4856,"Sanduíche, peito de frango grelhado"
4857,"Sanduíche, peito de frango grelhado"
4858,"Sanduíche, peito de frango grelhado"
4859,"Sanduíche, peito de frango grelhado"
4860,"Sanduíche, peito de frango grelhado, s/"
4861,"Sanduíche, queijo quente, pão branco"
4862,"Sanduíche, queijo quente, pão branco"
4863,"Sanduíche, queijo quente, pão branco"
4864,"Sanduíche, queijo quente, pão branco"
4865,"Sanduíche, queijo quente, pão forma"
4866,"Sanduíche, queijo quente, pão forma"
4867,"Sanduíche, queijo quente, pão forma"
4868,"Sanduíche, queijo quente, pão forma"
4869,"Sanduíche, queijo quente, pão forma"
4870,"Sanduíche, queijo quente, pão francês"
4871,"Sanduíche, queijo quente, pão francês"
4872,"Sanduíche, queijo quente, pão francês"
4873,"Sanduíche, queijo quente, pão francês"
4874,"Sanduíche, queijo quente, pão francês"
4875,"Sanduíche, vegetariano, pão forma"
4876,"Sanduíche, Whopper, c/ queijo, Burguer"
4878,"Sarapatel, c/ sal"
4879,"Sarapatel, s/ sal"
4880,"Semente de abóbora, inteira, torrada"
4881,"Semente de girassol, torrada, s/ óleo"
4882,"Sequilho, , gema de ovo, manteiga e"
4883,"Serralha, folha, cozida, drenada, s/"
4884,"Serralha, folha, cozida, drenada, s/"
4886,"Serralha, folha, refogada , c/ sal"
4887,"Serralha, folha, refogada , s/ sal"
4888,"Soja, extrato, bebida"
4889,"Soja, extrato, bebida"
4890,"Soja, extrato, bebida, natural"
4898,"Soja, farinha, s/ casca"
4899,"Soja, grão, cozido, drenado, c/ azeite"
4900,"Soja, grão, cozido, drenado, c/ azeite"
4901,"Soja, grão, cozido, drenado, s/ óleo"
4902,"Soja, grão, cozido, drenado, s/ óleo"
4903,"Soja, grão, cru"
4907,"Soja, grão, torrado"
4910,"Soja, proteína, texturizada, hidratada"
4911,"Soja, proteína, texturizada, hidratada"
4913,"Sonho, assado, c/ recheio de"
4914,"Sonho, assado, c/ recheio de creme"
4915,"Sonho, assado, s/ recheio, s/ açúcar"
4916,"Sonho, frito, c/ recheio de creme de"
4917,"Sonho, frito, s/ recheio, polvilhado"
4918,"Sonho, frito, s/ recheio, s/ açúcar"
4919,"Sopa de entulho, c/ carne e vegetais"
4920,"Sopa de entulho, c/ carne e vegetais"
4921,"Sopa de entulho, c/ vegetais, c/ feijão"
4922,"Sopa de entulho, c/ vegetais, c/ feijão"
4924,"Sopa paulista, c/ sal, , tomate"
4925,"Sopa paulista, s/ sal, , tomate"
4926,"Sopa, abóbora, cabotian , c/ sal, , c/"
4927,"Sopa, abóbora, cabotian , s/ sal, , c/"
4928,"Sopa, Batata baroa , c/ charque , c/"
4929,"Sopa, Batata baroa , c/ sal, , c/ caldo"
4930,"Sopa, Batata baroa , s/ sal, , c/ caldo"
4931,"Sopa, batata inglesa, c/ sal"
4932,"Sopa, batata inglesa, s/ sal"
4933,"Sopa, camarão, c/ sal"
4934,"Sopa, camarão, s/ sal"
4935,"Sopa, canja, c/ legumes, c/ arroz"
4936,"Sopa, canja, c/ legumes, c/ arroz"
4937,"Sopa, canjão , desidratada, Maggi"
4938,"Sopa, carne bovina, c/ macarrão, c/"
4939,"Sopa, carne bovina, c/ macarrão, c/"
4940,"Sopa, carne bovina, c/ macarrão, c/"
4941,"Sopa, carne bovina, c/ macarrão, c/"
4942,"Sopa, carne bovina, c/ macarrão, c/"
4943,"Sopa, carne bovina, c/ macarrão, c/"
4944,"Sopa, carne bovina, c/ vegetais, c/"
4945,"Sopa, carne bovina, c/ vegetais, s/"
4946,"Sopa, carne, c/ macarrão e legumes"
4947,"Sopa, carne, c/ macarrão e legumes"
4949,"Sopa, creme de cebola, desidratada"
4950,"Sopa, creme de cebola, desidratada"
4951,"Sopa, creme de ervilha, c/ bacon"
4952,"Sopa, creme de galinha, desidratada"
4953,"Sopa, creme, ervilha, industrializada"
4954,"Sopa, creme, ervilha, industrializada"
4955,"Sopa, desidratada"
4956,"Sopa, feijão preto, c/ carne bovina, c/"
4957,"Sopa, feijão preto, c/ carne bovina, c/"
4958,"Sopa, feijão preto, c/ carne bovina, c/"
4959,"Sopa, feijão preto, c/ carne bovina, c/"
4960,"Sopa, feijão preto, c/ carne bovina, c/"
4961,"Sopa, feijão preto, c/ carne bovina, c/"
4962,"Sopa, feijão preto, c/ carne bovina, c/"
4963,"Sopa, feijão preto, c/ macarrão, c/"
4964,"Sopa, feijão preto, c/ macarrão, c/"
4965,"Sopa, feijão preto, c/ macarrão, c/"
4966,"Sopa, feijão, preto, c/ macarrão, c/"
4967,"Sopa, feijão, preto, c/ macarrão, c/ sal"
4968,"Sopa, feijão, preto, c/ macarrão, c/"
4969,"Sopa, feijão, preto, c/ macarrão, s/ sal"
4970,"Sopa, feijão, preto, c/ sal"
4971,"Sopa, feijão, preto, c/ toucinho"
4972,"Sopa, feijão, preto, c/ vegetais, c/ sal"
4973,"Sopa, feijão, preto, c/ vegetais, s/ sal"
4974,"Sopa, feijão, preto, s/ sal"
4975,"Sopa, galinha, c/ macarrão e legumes"
4976,"Sopa, inhame, c/ linguiça calabresa, c/"
4977,"Sopa, inhame, c/ sal"
4978,"Sopa, inhame, s/ sal"
4979,"Sopa, legumes, c/ sal"
4980,"Sopa, legumes, s/ sal"
4981,"Sopa, macarrão, c/ vegetais, c/ sal"
4982,"Sopa, macarrão, c/ vegetais, c/ sal"
4983,"Sopa, macarrão, c/ vegetais, s/ sal"
4984,"Sopa, macarrão, c/ vegetais, s/ sal"
4985,"Sopa, mandioca , c/ charque , c/ sal"
4986,"Sopa, mandioca , c/ peito de frango, c/"
4987,"Sopa, mandioca , c/ peito de frango, s/"
4988,"Sopa, mandioca , c/ sal, , c/ caldo de"
4989,"Sopa, mandioca , s/ sal, , c/ caldo de"
4990,"Sopa, milho verde, c/ croutons, c/ sal"
4991,"Sopa, milho, fubá, c/ couve, c/"
4992,"Sopa, milho, fubá, c/ couve, c/"
4993,"Sopa, milho, fubá, c/ couve, c/ sal"
4994,"Sopa, milho, fubá, c/ couve, s/ sal"
4995,"Sopa, milho, fubá, c/ sal"
4996,"Sopa, milho, fubá, s/ sal"
4997,"Sopa, palmito, c/ sal"
4998,"Sopa, palmito, s/ sal"
4999,"Sopa, peito de frango e requeijão, c/"
5000,"Sopa, peito de frango e requeijão, s/"
5001,"Sopa, peito de frango, c/ macarrão, c/"
5002,"Sopa, peito de frango, c/ macarrão, c/"
5003,"Sopa, peito de frango, c/ macarrão, c/"
5004,"Sopa, peito de frango, c/ macarrão, c/"
5005,"Sopa, peito de frango, c/ vegetais, c/"
5006,"Sopa, peito de frango, c/ vegetais, s/"
5007,"Sopa, pescados e frutos do mar , c/ sal"
5008,"Sopa, pescados e frutos do mar , s/ sal"
5009,"Sopa, repolho, branco, c/ sal"
5010,"Sopa, repolho, branco, s/ sal"
5011,"Sopa, vegetais, c/ sal"
5012,"Sopa, vegetais, s/ sal"
5013,"Sopa/creme, camarão, c/ sal, , c/ óleo"
5014,"Sopa/creme, camarão, s/ sal, , c/ óleo"
5015,"Sopa/creme, cenoura, c/ sal, , c/ óleo"
5016,"Sopa/creme, cenoura, s/ sal, , c/ óleo"
5017,"Sopa/creme, ervilha, c/ molho branco"
5018,"Sopa/creme, ervilha, c/ sal, , c/ óleo"
5019,"Sopa/creme, ervilha, s/ sal, , c/ óleo"
5020,"Sopa/creme, espinafre, c/ sal, , c/"
5021,"Sopa/creme, espinafre, s/ sal, , c/"
5022,"Sopa/creme, tomate, c/ sal, , c/ óleo"
5023,"Sopa/creme, tomate, s/ sal, , c/ óleo"
5024,"Sorvete, industrializado"
5025,"Sorvete, industrializado, diet"
5026,"Sorvete, na casquinha, industrializado"
5027,"Sorvete, sundae"
5028,"Steak tartare, (carne bovina Filé"
5029,Strogonoff de frango
5030,"Strogonoff de soja, , molho de tomate"
5031,"Strogonoff, frango, congelado, c/"
5035,"Suco natural, abacaxi e morango, c/"
5036,"Suco natural, abacaxi e morango, s/"
5037,"Suco natural, abacaxi, banana e"
5038,"Suco natural, abacaxi, banana e"
5040,"Suco natural, abacaxi, maracujá e caju"
5041,"Suco natural, abacaxi, maracujá e caju"
5042,"Suco natural, abacaxi, melão e"
5043,"Suco natural, abacaxi, melão e"
5060,"Suco natural, frutas vermelhas , c/"
5061,"Suco natural, goiaba, vermelha, c/"
5062,"Suco natural, goiaba, vermelha, s/"
5067,"Suco natural, laranja e acerola, c/"
5068,"Suco natural, laranja e acerola, s/"
5069,"Suco natural, laranja e banana, c/"
5070,"Suco natural, laranja e banana, s/"
5071,"Suco natural, laranja e beterraba, c/"
5072,"Suco natural, laranja e beterraba, s/"
5073,"Suco natural, laranja e cenoura, c/"
5074,"Suco natural, laranja e cenoura, s/"
5078,"Suco natural, laranja e morango, c/"
5079,"Suco natural, laranja e morango, s/"
5080,"Suco natural, laranja, abacaxi e"
5081,"Suco natural, laranja, abacaxi e"
5082,"Suco natural, laranja, cenoura e"
5083,"Suco natural, laranja, cenoura e"
5084,"Suco natural, laranja, mamão, pera e"
5085,"Suco natural, laranja, mamão, pera e"
5094,"Suco natural, melancia e acerola, c/"
5095,"Suco natural, melancia e acerola, s/"
5102,"Suco natural, murici , c/ açúcar"
5103,"Suco natural, murici , s/ açúcar"
5107,"Suco, açaí, c/ xarope de guaraná e"
5108,"Suco, clorofila"
5109,"Suco, concentrado, preparado, caju, c/"
5110,"Suco, concentrado, preparado, caju, s/"
5111,"Suco, concentrado, preparado, maracujá"
5112,"Suco, concentrado, preparado, maracujá"
5113,"Suco, concentrado, preparado, uva, c/"
5114,"Suco, concentrado, preparado, uva, s/"
5116,"Suco, laranja, Baía, s/ açúcar, Citrus"
5118,"Suco, laranja, Pera, s/ açúcar, Citrus"
5119,"Suco, laranja, s/ açúcar, Citrus"
5122,"Suco, limão, galego, s/ açúcar, Citrus"
5131,"Suco, néctar, laranja, c/ suco de maçã"
5133,"Suco, néctar, manga, c/ suco de maçã"
5135,"Suco, néctar, morango, c/ suco de maçã"
5137,"Suco, néctar, uva, c/ suco de maçã, c/"
5139,"Suco, polpa, congelada, preparado"
5140,"Suco, polpa, congelada, preparado"
5143,"Suflê, alho poró, c/ molho branco, c/"
5144,"Suflê, alho poró, c/ molho branco, c/"
5145,"Suflê, bacalhau, c/ molho branco, c/"
5146,"Suflê, bacalhau, c/ molho branco, c/"
5147,"Suflê, batata baroa , c/ molho branco"
5148,"Suflê, batata baroa , c/ molho branco"
5149,"Suflê, camarão, c/ molho branco, c/"
5150,"Suflê, camarão, c/ molho branco, c/"
5151,"Suflê, cenoura, c/ molho branco, c/"
5152,"Suflê, cenoura, c/ molho branco, c/"
5153,"Suflê, chuchu, c/ molho branco, c/"
5154,"Suflê, chuchu, c/ molho branco, c/ sal"
5155,"Suflê, frango, c/ molho branco, c/"
5156,"Suflê, frango, c/ molho branco, c/ sal"
5162,"Sushi, , alga nori, salmão e cream"
5163,"Sushi California, , algo nori, surimi"
5164,"Sushi, c/ pepino, , alga nori e pepino)"
5165,"Sushi, c/ pepino, manga e salmão"
5167,"Suspiro, merengue, caseiro, recheado"
5168,"Tabule, c/ sal"
5169,"Tabule, c/ trigo para quibe, c/ sal"
5170,"Tabule, c/ trigo para quibe, s/ sal"
5171,"Tabule, quinoa, c/ sal"
5172,"Tabule, quinoa, s/ sal"
5173,"Tabule, s/ sal"
5174,"Tacacá, c/ sal"
5175,"Tacacá, s/ sal"
5177,"Taioba, folha, cozida, drenada, s/"
5178,"Taioba, folha, cozida, drenada, s/"
5180,"Taioba, folha, refogada , c/ sal"
5181,"Taioba, folha, refogada , s/ sal"
5186,"Tapioca, c/ charque e queijo coalho"
5189,"Tapioca, c/ peito de frango refogado e"
5192,"Temaki, , nori, salmão, cream cheese e"
5194,"Tempurá de camarão, , c/ sal)"
5195,"Tempurá de legumes e camarão, frito, c/"
5196,"Tempurá de legumes, frito, c/ sal, , c/"
5197,"Tender, frango, c/ temperos, c/ sal"
5198,"Tender, porco, bolinha, c/ temperos, c/"
5199,"Terrine, cappucino"
5200,"Tomate recheado, c/ sal, , farinha de"
5201,"Tomate recheado, s/ sal, , farinha de"
5208,"Tomate, molho, caseiro, c/ sal"
5211,"Tomate, refogado , c/ sal"
5212,"Tomate, refogado , s/ sal"
5213,"Tomate, seco, caseiro, c/ sal"
5215,"Torrada, c/ alho"
5220,"Torrada, trigo, integral, c/ cream"
5225,"Torrada, trigo, integral, c/ ricota e"
5227,"Torrada, trigo, tradicional, c/ cream"
5230,"Torrada, trigo, tradicional, c/"
5231,"Torrada, trigo, tradicional, c/"
5232,"Torrada, trigo, tradicional, c/ ricota"
5234,"Torta de batata com carne, c/ sal"
5235,"Torta de batata com carne, s/ sal"
5236,"Torta de batata com frango, c/ sal"
5237,"Torta de batata com frango, s/ sal"
5238,"Torta de frutas, diet, , creme de"
5239,"Torta de frutas, light, , creme de"
5240,Torta de limão
5241,"Torta, amêndoas"
5242,"Torta, escarola, , c/ escarola refogada"
5243,"Torta, frango, (massa Leite, farinha de"
5244,"Torta, frios, (massa Leite, farinha de"
5245,"Torta, hot dog, (massa Leite, farinha"
5246,"Torta, mousse"
5247,"Torta, mousse , chocolate c/ baunilha"
5248,"Torta, mousse , chocolate, c/ raspas de"
5254,"Torta, salgada, mistura p/, preparada"
5255,"Torta, vegetais, c/ cenoura, abobrinha"
5256,"Torta, vegetais, c/ cenoura, abobrinha"
5257,"Torta, vegetais, c/ cenoura, vagem e"
5258,"Torta, vegetais, c/ cenoura, vagem e"
5261,"Tortilha, c/ sal"
5262,"Tortilha, s/ sal"
5263,"Toucinho defumado , frito, c/ alho e"
5264,Toucinho do céu
5267,"Trigo para quibe, cozido, s/ sal"
5270,"Trigo, farinha, branca, fortificada com"
5271,"Trigo, farinha, integral, crua"
5273,"Trufa, chocolate, c/ cereja, c/ licor"
5274,"Trufa, chocolate, c/ cereja, s/ licor"
5276,"Tucupi, com pimenta de cheiro, s/ óleo"
5277,"Tucupi, com pimenta de cheiro, s/ óleo"
5278,"Tutu de feijão, , linguiça, ovo cozido"
5281,"Uramaki, c/ salmão e pepino, , alga"
5286,"Uva, passa, coberta, c/ chocolate, ao"
5290,"Vaca atolada, c/ sal, , tomate, c/"
5291,"Vaca atolada, s/ sal, , tomate, c/"
5292,"Vagem manteiga, cozida, dreanda, s/"
5293,"Vagem, cozida, drenada, c/ óleo de"
5294,"Vagem, cozida, drenada, c/ óleo de"
5295,"Vagem, cozida, drenada, s/ óleo, c/ sal"
5296,"Vagem, cozida, drenada, s/ óleo, s/ sal"
5297,"Vagem, crua"
5298,"Vagem, macarrão, cozida, drenada, s/"
5301,"Vagem, refogada , c/ molho shoyu"
5302,"Vagem, refogada , c/ sal, Phaseolus"
5303,"Vagem, refogada , s/ sal, Phaseolus"
5304,"Vatapá, c/ sal"
5305,"Vatapá, s/ sal"
5306,"Vegetais, cozidos, c/ sal"
5310,Vinho quente
5311,Virado a paulista
5312,"Virado à paulista, c/ sal, , couve"
5313,"Virado à paulista, s/ sal, , couve"
5314,"Virado de feijão, , c/ óleo, cebola e"
5315,"Vitamina, leite de vaca integral c/"
5316,"Vitamina, leite de vaca integral c/"
5317,"Vitamina, leite de vaca integral c/"
5318,"Vitamina, leite de vaca integral c/"
5319,"Vitamina, leite de vaca integral c/"
5320,"Vitamina, leite de vaca integral c/"
5321,"Vitamina, leite de vaca integral c/"
5322,"Vitamina, leite de vaca integral c/"
5323,"Vitamina, leite de vaca integral c/"
5324,"Vitamina, leite de vaca integral c/"
5325,"Vitamina, leite de vaca integral c/"
5326,"Vitamina, leite de vaca integral c/"
5327,"Vitamina, leite de vaca integral c/"
5328,"Vitamina, leite de vaca integral c/"
5329,"Vitamina, leite de vaca integral c/"
5330,"Vitamina, leite de vaca integral c/"
5331,"Vitamina, leite de vaca integral, c/"
5332,"Vitamina, leite de vaca integral, c/"
5334,Voul au vent de shiitake
5335,Waffle
5336,"Waffle , c/ morango, c/ mel"
5340,"Xinxim de bofe, c/ sal"
5341,"Xinxim de frango, c/ sal"
5342,"Yakisoba, c/ sal"
5343,"Yakisoba, s/ sal"
5348,Maravilhas da vovó Casadinho de
5352,Wild Protein Shake Sabor Frutilla
5355,Colina verde Mirtilo orgânico congelado
5356,Colina verde Morango orgânico congelado
5357,Baal Cientifica 100% whey protein
5362,Buen Corte Tártaro Vacuno máxima 4%
5364,La Fête Chocolat CHOCOLATE AMARGO 55%
5367,Cocorock Chips De Coco Crocante Sabor
5368,Cellgenix Hydro 100 New Zealand Fresh
5369,Bocanboca Fran & Co. Pita Chips
5370,Pronto Light Carne moída creme de milho
5371,Pronto Light St Petrr Grelhado Ao Limao
5375,Naoskingdom Rhino Vegan Protein Isolate
5380,Tostaduria Nogal TIKISNACK CUBITOS DE
5381,Soprole Protein Yoghurt Batido Sabor
5383,Just Protein Isolate Brownie Maní
5384,Dadinho De Tapioca Congelado
5394,Casa Gabriel Rodrigues Azeite de Oliva
5397,KUNA foods Cookids GALLETAS INFANTILES
5398,KUNA Foods Cookids GALLETAS INFANTILES
5400,Marley Coffee Protein Coffee Bars
5403,Colun Yoghurt Protein Plus! sabor
5411,Monster Energético Juice Pacific Punch
5421,San Camilo Multigrano Pan de molde
5423,LivUp Coxinha de Frango com Batata Doce
5424,"Livup Marmita Frango Grelhado, Arroz"
5425,Livup Panqueca de espinafre e queijos
5427,Soprole Protein+ Yoghurt Batido Natural
5428,Cuisine & Co. Fresh ENTRADA ATÚN PALTA
5431,Queijos Scala e Verdemar Muçarela Light
5432,Surlat Protein Whey Proteína X Envase
5434,Danone OIKOS yogur griego NATURAL NO
5437,"La Vosgienne, Mondelez Bonbon à la Sève"
5439,President La crème des chefs ferme et
5442,"Ethiquable, Paysans d'Ici Pur jus de"
5448,Sanissimo Salmas Clásicas Galletas de
5449,Danone Oikos yogur griego Natural No
5452,Jordans Granola Fruit Nut Pouch
5453,Fork GOHAN TORI FURAI con cebolla crispy
5460,Gallo Azeite de Oliva Extravirgem
5462,Herdade Do Esporão Extra Virgem
5463,Quinta do Castro Azeite Quinta Do
5473,La Buena Cosecha del Mar Camarón Cocido
5482,Colun Yoghurt protein Plus! sabor
5489,McKay Kuky Chipspers Chips Chocolate
5490,"Starbucks, Nescafé Dolce Gusto"
5491,Nestlé Savory Sabor Frutos del Bosque y
5493,Da Matina Iogurte Natural Desnatado
5496,"MONDELEZ, Lacta Chocolate Ao Leite"
5497,Lacta Wafer recheado com cobertura
5498,Club Social PIZZA C/6 / NABISCO
5499,Club Social Pack Biscoito Presunto 6
5503,Oreo Biscoito Chocolate Recheio
5505,Mondelez Biscoito Salgado Club Social
5506,Club Social Pack Biscoito Integral
5508,Verdemar Sorvete Stracciatella Nata Com
5509,Verdemar Frutas Vermelhas Congeladas
5510,Kellogg's Corn Flakes El Original
5511,Savvy Bone Broth Power Protein chocolate
5515,"Delizia Lácteos,Delizia Yogurt Griego"
5523,Piporé Yerba Mate Listo para Tereré con
5525,Guaymallen Tri Alfajor de Dulce de Leche
5534,Frutos del Maipo SMOOTHIE DETOX Manzana
5543,"Gatorade ZERO SIN AZÚCAR, CON VITAMINAS"
5553,Lay's Tamaño S Sabor Jamón Serrano
5556,Pancho Villa Maxivilla Burritos y Wraps
5561,Ambrosoli Guagüitas Marshmallows /
5565,Entrelagos Alfajor Manjar Sin Azúcar
5571,Marco Polo Rústicas Sabor Queso Orégano
5572,Kettle Cooked Papas Fritas con Sal de
5578,Acuenta Cereal Bolitas Cereal de trigo
5583,Chef Aceite Oliva Extra Virgen en Spray
5588,Soprole Protein+ Yoghurt Batido Sabor
5590,Soprole Protein+ Leche Cultivada Sabor
5591,Soprole Néctar Sin Azúcar Añadida
5592,Lonco Leche Leche Semidescremada Sabor
5593,Lonco Leche Yogurt Bebible Descremado
5595,Lonco Leche SIN LACTOSA SABOR CHIRIMOYA
5597,Lonco Leche FullPro Fullpro Protein
5598,Lonco Leche PROTEIN EXTRA PROTEÍNA
5600,Colun Yoghurt Protein Plus! sabor
5601,Colun Yoghurt Batido ENDULZADO
5602,Colun Yoghurt Batido ENDULZADO
5605,Quillayes Queso Untable Fresco sabor Ave
5611,Soprole Protein+ Trozos de Fruta Mango
5614,"del Día, Castaño Sándwich POLLO TOCINO"
5616,Castaño Pan Integral Receta Tradicional
5618,Castaño Ensalada Pollo Arroz del Huerto
5628,Guallarauco Barra de fruta Lúcuma Manjar
5635,Enlínea Galletas bañadas en cacao sin
5638,Los Vascos Cromas Cabernet Sauvignon
5641,Your goal Twenty's The Protein Bar
5642,La Vaquita de Codigua Queso Gouda
5647,Las Parcelas de Valdivia QUESO MANTECOSO
5648,Kiffer Labs Gourmet Chef Protein
5654,Nativas Buka PAPAS FRITAS 100%
5655,Tika Artesan Foods Mini Rice Pop Sabor
5656,Tika Artesan Foods Snack Artesanal de
5657,Tika Artesan Foods Rice Crackers Quinoa
5658,Nova Olinda Azeite de Oliva Extra
5659,Artisan Descremado Natural Yogurt Sin
5662,Tia Ofelia Galletitas de arroz Yogurt y
5664,Newscience Aceite de Pescado Ultra
5668,Smiley Kids Esencial Manzana & Ciruela
5669,Smiley Kids Smoothie Yogurt Orgánico
5672,Manare. MANTEQUILLA DE MANÍ EN POLVO
5680,Natnatural NAT Crackers Tostadas
5681,Varsovienne Mazapán Bañado en Chocolate
5684,Tottus Galletas de arroz con cobertura
5688,Wild Soul Bar Barra de Cereal Maní
5691,Wild Protein Shake Sabor Caluga Manjar
5693,Cuchuflí Chocolada ARTESANAL CON MANJAR
5694,Tronix Protein Chocolate Frutos Rojos
5695,Amazing Care Electrolitos Electrolyte
5699,Fork Curry de Lentejas con arroz basmati
5706,JO Charcuterie Snack Charqui americano
5707,Cuisine & Co. Mr. Aceituna Verde con
5709,Cuisine & Co. Tortiya! Clásicas
5711,Cuisine & Co. PEANUT BUTTER AMERICAN
5713,Cuisine & Co Crispy Rice Galleta de
5714,Cuisine & Co LIBRE DE GLUTEN MAGDALENAS
5716,Cuisine & Co. HUEVOS DE GALLINAS LIBRES
5719,Surlat Balance Perfecto Rica & Natural
5720,Surlat Queso Mantecoso con leche sin
5727,Sopraval Pechuga Pavo y Pollo Cocida
5730,Colun Yoghurt Protein Plus! Sin Azúcar
5732,Tic Tac Pastilha Laranja
5735,Gusta+ Paleta Morango Com Leite
5737,Ferrero Rocher Bombom
5742,Nestle Iogurte desnatado com cenoura
5747,Leve Mais Iogurte Grego Tradicional
5748,"Nestlé,Moça Leite Condensado Integral"
5750,Nestlé Molico MolicoLEITE PÓ DESNATADO
5752,Nestle Queijo Petit Suisse Morango
5753,Nestle Iogurte Parcialmente Desnatado
5755,Nestle Yogurte Nestlé BJ Grego sabor
5756,Nestle Iogurte Parcialmente Desnatado
5757,Nestle Iogurte Parcialmente Desnatado
5758,Nestle Iogurte Parcialmente Desnatado
5762,Nestlé Molico Morango Triplo Zero 0%
5763,"Bono,Nestlé BISC WAFER BONO LIMAO NESTLE"
5768,"Neston Iogurte Mamão, Maçã, Banana E"
5769,Leve Mais Iogurte Grego Tradicional
5770,Nestlé Yogurte BJ Sabor
5772,Negresco Biscoito Recheio Chocolate
5774,Nestlé Iogurte Integral Natural 4
5776,Nestlé NINHO Leite em pó integral
5784,Garoto TABLETE TALENTO RECH MORANGO
5785,Melitta Cappuccino Solúvel
5786,Danone Iogurte Parcialmente Desnatado
5787,Danone Iogurte Morango Disney Danoninho
5789,Danone Iogurte Grego Tradicional
5790,Danoninho Iogurte Banana Maçã Disney
5791,Danone Leite Fermentado Parcialmente
5792,Danone Leite Fermentado Parcialmente
5793,Danone Leite Fermentado Parcialmente
5794,Danone Leite Fermentado Parcialmente
5797,Danone Iogurte Integral Grego Calda
5798,Yopro Iogurte Natural Zero Lactose
5801,Danone Iogurte Integral Natural
5802,Paulista Iogurte Integral
5803,Paulista Iogurte Desnatado Zero Lactose
5804,Danone Iogurte desnatado com preparado
5805,Danone Iogurte desnatado com preparado
5806,Danone Iogurte Parcialmente Desnatado
5807,Morango Iogurte Parcialmente Desnatado
5808,Danone Iogurte Grego Calda Blueberry
